tax_id,tax_id_type,tax_id_active,start_date,social_capital,loan_amount,serasa_score,serasa_total_debt,scr_score,scr_total_debt,score
41845234000126,cnpj,True,1428280329,64862030,153051050,721,24170954,713,24170954,710
31689826000132,cnpj,True,610684682,42763373,128623004,478,167024830,492,167024830,423
33599746000183,cnpj,True,237792464,21227433,20106429,329,135955986,338,135955986,327
57705692000145,cnpj,True,1356125206,34763753,277480986,977,177115771,1000,141692616,1000
81506412000121,cnpj,True,1547374658,27675280,235687770,925,117291745,1000,105562570,917
91769056000142,cnpj,True,560758789,22018521,175818212,115,119168841,139,95335072,119
10847391000189,cnpj,True,729058869,32656299,309602252,218,180985706,272,144788564,201
91962929000142,cnpj,True,1068915413,35803087,336371810,17,9617521,20,7694016,17
39851497000167,cnpj,True,263113148,90921429,86830174,85,851769489,102,681415591,91
36591306000110,cnpj,True,860018821,78914673,134816902,505,496757444,580,447081699,499
60404810000192,cnpj,True,1050966784,27215849,47905551,996,2544850,996,2544850,875
93295561000118,cnpj,True,1266696175,21017880,8553746,123,85047177,98,102056612,106
21118700000179,cnpj,True,1139210045,68272795,430329004,337,117221555,299,128943710,309
36788018000147,cnpj,True,645465722,41877518,218189708,582,146143217,488,175371860,481
83761181000188,cnpj,True,1473851682,90341714,354163573,235,185677148,213,204244862,196
97922435000126,cnpj,True,719102032,68729229,171897266,111,139803851,125,125823465,123
73278300000116,cnpj,True,815987746,98068519,98159982,611,288764510,537,317640961,570
50773628000195,cnpj,True,830064730,55432432,191255801,688,465332312,708,465332312,717
78677006000183,cnpj,True,886039507,77093203,465520580,64,362149535,64,362149535,65
46862563000157,cnpj,True,904088673,43012771,277880183,979,86508862,832,95159748,994
14774808000149,cnpj,True,1389364491,9847947,11344401,33,48310971,38,38648776,29
49928514000124,cnpj,True,669816,10410948,51096052,260,78104937,210,93725924,266
91790234000160,cnpj,True,1264784740,32334403,193677490,212,213525112,233,192172600,210
82972622000120,cnpj,True,928005229,73493636,111497461,0,675575629,0,608018066,0
26374635000189,cnpj,True,1477744712,86705761,104202680,9,588237643,10,470590114,8
38517675000138,cnpj,True,1350967518,19855907,3766152,257,27198633,257,27198633,254
16225588000160,cnpj,True,1610864091,8787609,21236445,864,18150095,915,16335085,938
85187974000119,cnpj,True,868668399,43531906,185845896,444,296726856,523,237381484,403
57269610000148,cnpj,True,818402288,70724161,153528489,69,189280430,81,151424344,70
30424456000134,cnpj,True,701414532,42221082,290557830,776,350017883,853,315016094,677
44086651000122,cnpj,True,800125216,36618530,68531023,986,330005606,956,330005606,1000
64111799000195,cnpj,True,118890455,43115791,30852224,16,304418656,12,365302387,15
91911325000153,cnpj,True,476542299,52609325,434381759,340,416351500,370,374716350,321
20726411000179,cnpj,True,891004096,2873330,21174000,241,13364639,216,14701102,248
20623377000146,cnpj,True,1577588014,33235417,177738689,354,312312689,354,312312689,371
45324123000170,cnpj,True,375258252,68830264,292247146,22,497077839,20,546785622,17
66212059000198,cnpj,True,1009093883,12359823,10129664,893,34615399,866,34615399,941
80286614000191,cnpj,True,274231456,26662917,92171677,984,156551178,875,172206295,1000
23361794000174,cnpj,True,878477247,90621562,828843537,640,55933531,800,44746824,570
85897925000116,cnpj,True,1612502946,30344378,172743792,254,180171673,284,162154505,229
79926098000149,cnpj,True,336468341,15220839,107968853,459,40324281,537,32259424,476
16790872000127,cnpj,True,624846342,68285345,340780227,830,588506453,655,706207743,776
97356862000111,cnpj,True,822265261,9389367,85836736,109,26045365,126,20836292,92
11877949000145,cnpj,True,1507539218,18974224,112865090,702,128736448,842,102989158,801
92618258000149,cnpj,True,1529178856,18295301,16271936,946,44474110,804,53368932,861
20993152000197,cnpj,True,921001573,89173434,833960774,897,74083418,708,88900101,770
70916743000187,cnpj,True,1501644177,44553704,341185037,563,283881792,546,283881792,578
32851572000181,cnpj,True,1162692424,20072506,57939469,294,167139724,241,200567668,244
42089931000160,cnpj,True,221412871,82044963,345999064,584,7324940,543,8057434,611
34633781000118,cnpj,True,627787124,47321159,149544522,714,102804667,678,113085133,688
18347985000113,cnpj,True,345190886,17401809,10003095,594,43732482,540,48105730,499
36058919000155,cnpj,True,21020188,13162378,96121097,533,35825029,634,28660023,556
73926055000118,cnpj,True,737981992,48068183,201463873,250,73785356,260,73785356,222
83844043000176,cnpj,True,1053362450,10307788,98217522,536,71174710,530,71174710,473
90631441000165,cnpj,True,531482982,36828904,69657098,437,169558874,410,186514761,419
42005518000136,cnpj,True,845489680,44678238,419054501,676,83452164,642,91797380,635
18811503000185,cnpj,True,1713835793,3826159,28877991,737,36337122,700,39970834,680
95146711000170,cnpj,True,1262919585,9463269,93238449,625,48801141,743,39040912,717
94428715000119,cnpj,True,1589131440,70268379,620205082,348,170511915,417,136409532,308
78498656000142,cnpj,True,211185342,70206192,699904420,870,248973320,783,273870652,691
98136669000136,cnpj,True,252213222,52761647,488695086,757,268354650,605,322025580,659
57814266000119,cnpj,True,215795678,64404703,164506582,46,358354793,39,394190272,41
66690771000155,cnpj,True,97525831,59958583,161686861,167,147510266,207,118008212,192
80277299000159,cnpj,True,304369489,95023513,250443862,15,246859959,16,222173963,13
45604890000121,cnpj,True,1382355458,92492232,775394939,58,743854177,71,595083341,67
31103369000174,cnpj,True,1238227268,88696541,13283462,739,784182266,923,627345812,818
30577726000134,cnpj,True,372056616,76131139,521557685,17,353162621,17,353162621,15
34170948000171,cnpj,True,1307728867,30804243,76891399,82,179543902,93,161589511,75
51162718000172,cnpj,True,199437008,93346321,22166821,724,657350923,738,657350923,685
36290424000134,cnpj,True,1705282317,28341791,266201845,510,196555603,453,216211163,423
22779625000172,cnpj,True,891240496,24153196,175954245,167,59545976,175,53591378,182
51804149000159,cnpj,True,1695771690,45320840,90311231,262,310052070,314,248041656,268
31614929000153,cnpj,True,1711042087,21426390,189263270,687,141906958,632,156097653,649
82668502000138,cnpj,True,1677364691,17942114,51227286,336,156027430,258,187232916,275
71659740000149,cnpj,True,475334772,80564690,557286137,137,86393152,165,69114521,151
75562027000140,cnpj,True,1262350776,48127761,81111849,650,171874723,559,189062195,670
23533584000128,cnpj,True,520054580,53113305,415015865,564,267742265,541,267742265,574
25600679000129,cnpj,True,917915348,17376939,1749358,356,111755234,405,100579710,337
75678556000164,cnpj,True,203686298,59400079,56856491,29,543125869,29,543125869,30
66720034000120,cnpj,True,1102536647,48812596,81620683,209,311505659,167,373806790,170
71816785000190,cnpj,True,1226614071,90855763,119326924,968,687102256,861,755812481,779
10652263000160,cnpj,True,1380163760,96112117,378827634,410,428459978,508,342767982,410
40234691000197,cnpj,True,888270579,58807315,439307048,541,516784850,649,413427880,577
88031019000125,cnpj,True,1186858078,32046552,34994703,338,208564404,371,187707963,306
81857845000159,cnpj,True,958661692,72475473,186158608,995,212224653,865,233447118,1000
31277295000173,cnpj,True,446712718,61313524,598423863,853,128663736,998,102930988,921
51192560000135,cnpj,True,67319773,53844604,521548453,739,359333496,687,395266845,662
50941206000198,cnpj,True,417058416,79682632,519218385,457,92691274,488,83422146,441
26649414000128,cnpj,True,666558126,52536359,480838316,836,211866983,802,211866983,772
98101834000177,cnpj,True,839806773,9859908,24845596,490,96556902,455,106212592,473
95269128000122,cnpj,True,1667048026,51725206,465460287,629,122970611,742,98376488,690
84576712000140,cnpj,True,707689037,20763710,157432792,153,158648102,154,158648102,133
96993842000130,cnpj,True,903061093,37640457,22509209,878,375606076,1000,300484860,885
63838198000137,cnpj,True,910641061,37663852,239329109,571,103731409,605,93358268,507
20215396000167,cnpj,True,1298542047,31936141,136502212,810,234531355,955,187625084,826
64047710000128,cnpj,True,1704359105,86338734,170711917,161,861103704,183,774993333,167
41081999000167,cnpj,True,1192487882,59195305,371600602,500,177005653,625,141604522,512
13646488000115,cnpj,True,566389257,93223391,211969405,741,742820158,585,891384189,692
44991660000120,cnpj,True,438037017,25826126,115961089,819,108498685,638,130198422,673
35890572000141,cnpj,True,851343876,60481665,373662112,875,464742425,805,511216667,864
92836901000132,cnpj,True,408884072,96995495,25577624,776,432198337,892,388978503,704
47817027000162,cnpj,True,944785251,38080388,198448147,747,364290405,806,327861364,798
68357243000185,cnpj,True,1211007377,59174701,46882915,277,483277591,271,483277591,288
77373882000115,cnpj,True,166850084,31966549,18366860,560,150847069,571,150847069,611
52765306000166,cnpj,True,1385337422,73726831,357350375,620,276727214,613,276727214,583
81122094000131,cnpj,True,1236941734,94212369,469332349,423,147910768,477,133119691,416
59961265000137,cnpj,True,1492782820,54746041,536100873,686,92725453,555,111270543,548
71339996000178,cnpj,True,886037750,28434111,153902495,76,168913342,81,152022007,75
47957268000144,cnpj,True,1500330510,9189105,85830902,762,22747465,861,20472718,785
83778871000197,cnpj,True,1410173180,58530086,403900514,4,3729986,4,2983988,3
10603415000160,cnpj,True,1204202919,31843059,203252106,534,89650235,416,107580282,533
84396233000143,cnpj,True,1614264574,40681916,324864570,921,205120859,967,205120859,800
93158835000145,cnpj,True,1598368881,3539816,21219176,305,6856395,301,6856395,296
66705667000198,cnpj,True,483838981,6729947,15926900,296,40467341,290,40467341,307
57181817000178,cnpj,True,530359489,37344811,306240613,230,191388557,273,153110845,208
73346464000131,cnpj,True,1465509467,60477101,122258930,340,160727255,384,144654529,345
86976541000180,cnpj,True,1452042217,94311893,654813453,826,528395046,792,528395046,806
90789205000143,cnpj,True,447183705,64198810,25521026,897,573478217,1000,458782573,795
52669633000156,cnpj,True,592462635,8130188,19902696,470,73257197,484,73257197,390
42839893000167,cnpj,True,118419580,91800149,137526600,11,565983108,10,565983108,9
19161192000166,cnpj,True,720723732,34807091,120059030,657,183051979,808,146441583,684
78912787000180,cnpj,True,833023693,32522260,158583385,963,275623476,1000,248061128,936
69081966000186,cnpj,True,1389708517,15823332,154464627,356,19190114,359,19190114,351
43322454000142,cnpj,True,555511689,28524717,245122885,905,35506973,1000,31956275,819
59281117000132,cnpj,True,1224701052,87131384,679309081,590,672200357,719,537760285,683
41868019000186,cnpj,True,655677359,95653124,415367233,534,929356292,507,929356292,571
12915427000130,cnpj,True,737014176,62938481,371578506,681,110615824,783,88492659,682
68132447000162,cnpj,True,885081999,36465409,281100525,837,318435895,962,286592305,909
73693788000182,cnpj,True,1700596311,90050860,669075211,829,210579241,721,231637165,659
52518281000165,cnpj,True,1512191817,85526414,264669680,583,252300024,448,302760028,517
56569375000175,cnpj,True,497554150,46949783,130330265,224,58336477,197,64170124,191
90475289000184,cnpj,True,3665090,97633996,838965454,969,254859444,901,280345388,845
49709521000119,cnpj,True,356589353,90024716,283686374,573,726295204,693,581036163,557
82629821000156,cnpj,True,371360494,87550168,233456986,133,660721766,101,792866119,123
15974683000120,cnpj,True,989109213,52189233,387863262,798,197610684,917,158088547,790
80438445000179,cnpj,True,56735734,52366995,424609112,497,8006037,571,6404829,549
57567301000138,cnpj,True,481470922,96469,361070,202,72852,250,58281,230
74066550000135,cnpj,True,47296985,64898126,579710947,63,538358172,49,646029806,58
36480900000152,cnpj,True,707141869,35447159,100849448,73,84496097,88,67596877,68
59757219000170,cnpj,True,290060300,86370933,206107452,340,47196354,360,42476718,306
52779101000138,cnpj,True,788531710,69834452,673970797,702,471955288,702,471955288,625
62128761000133,cnpj,True,1027934944,8152417,14731471,549,75009955,559,75009955,456
27846211000134,cnpj,True,474884150,73171882,97610521,840,357910779,638,429492934,672
27285921000144,cnpj,True,1263064385,36296034,163810790,786,57395350,589,68874420,713
41339563000155,cnpj,True,1199421221,80192095,667219567,103,522632801,127,418106240,119
49421576000196,cnpj,True,239792120,99329661,16577495,906,95391225,1000,76312980,995
91255070000182,cnpj,True,183689130,8933559,2723834,473,10675558,383,12810669,463
60738356000196,cnpj,True,1409148325,93314482,745348778,10,316292137,11,284662923,10
72684793000163,cnpj,True,1052014213,51642030,483825381,363,202298062,384,182068255,311
98873615000180,cnpj,True,830909971,26912949,49015480,224,72995342,235,65695807,206
73645614000165,cnpj,True,656761732,38880564,349499321,992,240383744,1000,192306995,1000
74656968000131,cnpj,True,975965719,79162452,436094303,892,116486072,1000,93188857,793
95028642000158,cnpj,True,1308824758,8196899,72258191,931,37121227,772,44545472,874
53176881000190,cnpj,True,1020125954,21547253,130690677,143,91160473,150,82044425,142
70331757000170,cnpj,True,1432983878,81866915,744971515,201,794760302,164,953712362,205
81667228000124,cnpj,True,275023340,87347180,570508026,874,748713084,786,823584392,836
73654002000132,cnpj,True,1059639916,57632562,96960654,594,544947868,516,599442654,535
54349028000191,cnpj,True,186883563,24963724,168248611,407,177344733,455,159610259,408
51127330000197,cnpj,True,1232631231,59921163,393947533,632,83953628,688,75558265,684
65234872000154,cnpj,True,1212447522,43977887,303288570,335,128053194,395,102442555,305
32646199000152,cnpj,True,1653051140,60402515,204597143,389,445764792,478,356611833,393
58012444000126,cnpj,True,45279925,19267470,169511041,800,121929141,640,146314969,730
21124445000127,cnpj,True,1367622156,24202212,175206214,713,149600525,620,164560577,597
20521693000199,cnpj,True,1458885216,83350006,433594321,478,292849251,506,263564325,455
94671822000161,cnpj,True,591679265,54164860,467889942,566,161624415,599,145461973,597
35583877000124,cnpj,True,1281527358,55412421,440808670,604,298665702,640,268799131,631
99740505000174,cnpj,True,1575140566,11980361,4072888,165,84262080,155,92688288,163
11699497000168,cnpj,True,620474054,58670832,15662663,412,526752152,469,474076936,368
17318049000122,cnpj,True,91434056,40095533,223755321,470,345844218,366,415013061,372
74043577000144,cnpj,True,1613091257,9253221,15037601,606,85562538,575,94118791,539
85689052000151,cnpj,True,751630125,68187053,276158617,860,548184165,1000,438547332,838
26997131000112,cnpj,True,985003827,9759041,86391696,593,49036162,735,39228929,627
75012448000188,cnpj,True,1034488605,19106411,190257297,700,23151468,581,27781761,716
80414854000122,cnpj,True,1039998987,87636957,685032213,91,872350989,71,1046821186,75
77019709000158,cnpj,True,727372389,63131446,17442751,826,175357520,759,192893272,715
62740974000183,cnpj,True,1463642524,48103528,198970270,215,70602175,264,56481740,224
65644928000176,cnpj,True,1205774693,38149365,332831790,92,352620802,103,317358721,89
10119966000195,cnpj,True,362208077,11508694,94249519,146,89767504,138,98744254,126
97983812000151,cnpj,True,1581226612,77699715,212781908,879,638222234,1000,574400010,932
61904273000173,cnpj,True,715002925,88251259,633141447,27,253450717,31,202760573,28
39133268000163,cnpj,True,1637990839,21816446,7886677,406,54300477,462,48870429,406
25641515000111,cnpj,True,719122939,41603852,251273899,352,71333830,330,78467213,302
78920724000113,cnpj,True,956611880,8694938,21056732,640,63251294,793,50601035,702
26098672000123,cnpj,True,734613991,90091869,380117417,3,195818534,3,176236680,3
10699865000181,cnpj,True,349159700,35327805,242677861,982,145207882,1000,145207882,952
59531270000190,cnpj,True,796130676,73568563,148899981,880,399571541,932,359614386,854
71264265000163,cnpj,True,1162837775,46879270,315367408,695,60567482,569,72680978,635
21682518000189,cnpj,True,1231849040,67825942,543511039,980,584251217,784,701101460,1000
15330276000138,cnpj,True,530797334,87801183,797713775,557,125046455,428,150055746,521
66554096000119,cnpj,True,637696125,4338242,19458826,608,1070580,553,1177638,581
17801698000127,cnpj,True,1260565918,83003130,337942022,742,63590440,630,76308528,685
19679010000144,cnpj,True,875437608,80315283,254952264,851,678034139,868,678034139,704
75828463000119,cnpj,True,603390643,8352767,48492685,725,8388042,899,6710433,666
10285471000128,cnpj,True,1043713907,44945756,317673336,143,270631179,150,270631179,137
95652907000130,cnpj,True,1627023485,30396333,249205773,554,189905230,631,170914707,609
14332871000147,cnpj,True,1574065156,33760701,278100216,26,90496616,30,72397292,26
85747071000197,cnpj,True,1026635938,55719799,84046758,282,360921959,222,433106350,278
45297892000176,cnpj,True,64005267,46465710,433396460,644,310180831,701,279162747,677
86524346000132,cnpj,True,103865216,31993136,13944828,683,16589810,642,18248791,784
59122661000159,cnpj,True,36547240,44980758,269470871,335,286942802,251,344331362,293
35794844000110,cnpj,True,1138814923,56925627,552272648,8,138165498,7,138165498,7
63792759000121,cnpj,True,606071577,4710018,29554663,112,25457316,114,25457316,117
85393381000137,cnpj,True,635284496,1239110,10893049,46,9742426,35,11690911,37
31161320000119,cnpj,True,825471269,85651271,45849358,734,685304315,829,616773883,715
17672933000129,cnpj,True,1506178112,28175967,52823242,121,187954595,131,169159135,121
18857531000115,cnpj,True,1013450668,55477298,470626021,708,86707455,665,95378200,725
87982428000139,cnpj,True,825422188,93640983,225621059,711,254462168,718,254462168,754
56914807000166,cnpj,True,932483090,50429837,85747092,334,393517821,377,354166038,299
54270242000150,cnpj,True,1610219518,42024335,256454927,202,119388555,171,143266266,167
83500538000133,cnpj,True,898223844,54479555,498645674,957,245448297,909,269993126,788
92023383000193,cnpj,True,1363670584,8419653,68005056,191,41195296,148,49434355,158
39251016000142,cnpj,True,620757565,20701903,53502363,859,113406575,695,136087890,717
54850577000197,cnpj,True,230119741,6205935,22016643,757,20007492,908,16005993,775
55377256000121,cnpj,True,579631200,69347923,225109478,662,620103095,681,620103095,615
61090535000137,cnpj,True,36979602,88787854,21727185,976,338674079,1000,270939263,863
63620613000193,cnpj,True,901014056,36731075,11649204,15,66754634,18,53403707,16
77253600000130,cnpj,True,218974858,272012,1112157,424,1359298,457,1223368,424
53395530000152,cnpj,True,1539544741,61843118,300738908,753,135307106,624,162368527,686
55888896000194,cnpj,True,214157695,58579556,291156133,264,551928235,219,662313882,229
43075379000195,cnpj,True,1178034575,23363501,176663372,847,145390711,872,145390711,828
85293629000187,cnpj,True,794394633,20911116,186812073,228,29606709,171,35528050,206
58737196000198,cnpj,True,1277060509,96078978,813939230,284,281980832,244,310178915,269
50624093000178,cnpj,True,62051844,68117182,400331684,584,272427008,496,299669708,523
85306923000125,cnpj,True,53546860,34539614,152270995,410,79216447,381,87138091,353
18263530000190,cnpj,True,1570504043,92599160,554579969,656,99066872,498,118880246,516
48194482000170,cnpj,True,485839441,61143256,463246315,777,470225243,722,517247767,623
68188845000199,cnpj,True,1103134925,24664972,14491782,501,209146193,576,167316954,514
99939279000179,cnpj,True,1113797285,47709715,33431520,618,135907875,630,135907875,614
92617425000139,cnpj,True,1239708264,14272086,123918960,862,75245388,974,67720849,967
81213284000128,cnpj,True,638713801,99406039,325980017,199,726960856,238,581568684,192
64570248000119,cnpj,True,18330618,47803829,463068811,596,351745926,697,281396740,638
40388122000111,cnpj,True,87103282,38827162,352961597,860,128639458,971,115775512,854
75000460000146,cnpj,True,983715801,23415573,103674659,881,100066449,678,120079738,804
41743936000173,cnpj,True,308479502,92518042,758254732,644,527609582,624,527609582,630
56917937000182,cnpj,True,959146665,90931016,486676242,237,98524940,194,118229928,212
48812734000178,cnpj,True,1123380033,89923378,164804189,695,503980225,674,503980225,648
93574958000181,cnpj,True,996183069,22304294,507287,736,36660018,897,29328014,697
50153458000143,cnpj,True,560163813,78951896,394540099,199,618689589,177,680558547,173
81734237000157,cnpj,True,378738895,50206339,189223858,581,311127169,656,280014452,577
14922756000153,cnpj,True,884631046,5448463,8694242,248,19780709,213,21758779,231
35727578000191,cnpj,True,1632224096,24655538,31736792,119,132977783,145,106382226,137
77960342000149,cnpj,True,1578523649,97179726,935040275,818,546688885,613,656026662,745
26068626000185,cnpj,True,1291105424,54240103,398984071,223,108267687,169,129921224,197
18264286000141,cnpj,True,1323405027,68424322,662879491,111,563575127,129,450860101,115
12966549000114,cnpj,True,474939274,29336447,271693145,634,83029802,760,66423841,585
39880048000114,cnpj,True,1350022377,16500207,146594795,186,58523369,221,46818695,192
43711161000164,cnpj,True,191369775,12088708,5311517,478,34746927,506,31272234,473
52734155000138,cnpj,True,488073018,5507570,30455226,290,41674850,295,41674850,244
56953939000130,cnpj,True,149199038,68380634,254425910,124,562797720,142,506517948,108
87245316000197,cnpj,True,456198156,93563340,6889130,672,269713655,705,269713655,736
59906864000188,cnpj,True,498205741,58364059,114297745,474,165559583,478,165559583,418
48762115000197,cnpj,True,1078474033,73791232,76368239,973,95782504,836,105360754,1000
36983625000153,cnpj,True,341140087,79446122,422229236,431,577287627,353,692745152,367
18216016000151,cnpj,True,1627803178,13743722,41315158,757,56465258,643,67758309,657
18521220000158,cnpj,True,1059787289,23112142,74932196,965,194309325,791,233171190,977
62829632000191,cnpj,True,1503702702,59532133,469358074,880,544360240,660,653232288,725
62101478000126,cnpj,True,1605192235,37466124,46719816,521,3347588,432,4017105,439
59521593000173,cnpj,True,1490739277,13221570,31963446,583,93956756,483,112748107,491
37189495000146,cnpj,True,1401918032,3184785,4708513,357,22536418,442,18029134,411
60473085000125,cnpj,True,1241985127,75850151,74324602,717,97416241,681,107157865,629
64993982000137,cnpj,True,1068521823,40203580,326442324,418,38870850,355,42757935,424
65411099000122,cnpj,True,380790587,60904848,235999731,743,459852638,557,551823165,704
86987437000111,cnpj,True,1170960142,11807728,97758657,497,108560037,511,108560037,442
75269336000115,cnpj,True,1082467768,63172030,22929730,150,488535667,163,439682100,162
58000103000185,cnpj,True,286490393,20438087,31035500,706,145978502,811,131380651,653
78001009000116,cnpj,True,705983607,67756556,274600561,779,228876619,724,251764280,655
21270848000162,cnpj,True,1059549423,51237529,509821021,230,12443345,188,14932014,186
34014323000124,cnpj,True,587806198,31332024,87015279,965,91364415,1000,73091532,962
41013963000127,cnpj,True,1096399194,84437272,634212062,693,614539907,817,491631925,722
52260857000136,cnpj,True,18933397,85819358,474116984,524,800976895,539,800976895,522
98933432000172,cnpj,True,82782703,8094833,17927276,498,55486042,532,49937437,476
43393770000184,cnpj,True,984376036,35611585,307326611,247,193104029,205,231724834,245
84534126000130,cnpj,True,1460343171,57711661,310531786,10,449343534,8,494277887,7
41594468000181,cnpj,True,1175027723,45283099,226284000,230,106140637,271,84912509,259
53905949000110,cnpj,True,216499902,982157,281194,268,9434427,268,9434427,269
98026800000157,cnpj,True,1481161177,21131511,131864377,120,71245515,148,56996412,113
61711000000157,cnpj,True,1594706477,75230478,436810814,279,542869771,290,542869771,256
62673347000191,cnpj,True,1221717927,3266983,10626751,86,21882642,65,26259170,84
96942908000158,cnpj,True,454222764,32426365,251360759,503,144597913,477,144597913,477
35165089000149,cnpj,True,1312757276,23783110,149400445,730,130862366,781,117776129,726
86782179000117,cnpj,True,1212086348,87425570,142608024,54,475289275,62,380231420,48
38764565000111,cnpj,True,919072703,86257599,308174013,119,781482751,135,703334475,123
33713478000183,cnpj,True,551224713,95376496,354264806,945,854534998,935,854534998,1000
91361256000122,cnpj,True,1716944473,36898500,182740442,76,314729022,88,251783217,68
66359641000133,cnpj,True,437220267,5138802,10832873,561,45155803,589,45155803,486
77043775000149,cnpj,True,1309896289,35827812,148774357,726,158479949,689,158479949,695
51257975000174,cnpj,True,410386181,55430872,414447614,224,138593948,212,152453342,188
31714077000147,cnpj,True,1441247447,85605637,738098435,671,162076400,832,129661120,728
34398851000155,cnpj,True,1203412461,43819263,253674629,968,223811136,832,246192249,974
28649909000122,cnpj,True,261642401,17076916,13027229,190,127409179,184,127409179,185
40950880000141,cnpj,True,33337747,11758456,45257832,226,110712784,203,121784062,194
74473346000121,cnpj,True,317990213,43024466,421217099,160,160239359,184,144215423,158
70986292000111,cnpj,True,1398557910,95628998,948839034,154,614881927,172,553393734,141
94270805000120,cnpj,True,1534644885,78308506,696495071,321,177686696,295,195455365,287
39621119000164,cnpj,True,1257209584,62486875,427082512,660,156474708,521,187769649,643
88443505000112,cnpj,True,108138238,28581965,19022962,161,141319045,183,127187140,148
51326718000195,cnpj,True,1383755248,56146979,470212080,244,124091445,273,111682300,263
84413998000189,cnpj,True,1643211836,33933653,168008772,198,35690746,199,35690746,175
71804876000197,cnpj,True,792257133,53635774,160195765,783,489432969,798,489432969,740
60256474000133,cnpj,True,1309256418,17929727,9559068,874,14358393,978,12922553,943
46019321000185,cnpj,True,1223613572,58855147,26414302,999,91363791,1000,91363791,1000
28520606000169,cnpj,True,588837678,6670469,17933884,186,34395487,171,37835035,155
57116367000112,cnpj,True,28689548,75196346,727884687,812,590892178,714,649981395,772
69896511000154,cnpj,True,436972438,94021460,330336240,875,358479881,691,430175857,768
60471839000123,cnpj,True,1441356729,58397211,240623723,727,360616359,872,288493087,658
43969418000166,cnpj,True,1036257770,72217724,364550777,936,271967928,1000,217574342,813
62871203000194,cnpj,True,1596794057,51346893,164889504,954,28047962,906,30852758,1000
72999394000148,cnpj,True,246886961,11716097,49921547,399,60132176,474,48105740,344
96059339000120,cnpj,True,236111778,46685716,333730104,146,109362048,157,98425843,157
11732736000139,cnpj,True,1013829630,49289010,323206797,702,94525597,772,85073037,696
58723961000175,cnpj,True,1614725092,30139742,92296471,770,204798996,839,184319096,847
27123408000185,cnpj,True,1278875303,1301129,9208725,943,7151269,754,8581522,872
57482193000132,cnpj,True,1677418006,87815447,571597814,828,51365772,910,46229194,807
46491473000179,cnpj,True,1686780011,2708331,10290441,856,11942624,838,11942624,750
25748500000114,cnpj,True,1294090334,6695444,38932514,554,30545701,481,33600271,547
86787855000113,cnpj,True,397206670,31676574,304026106,532,74743883,473,82218271,545
61564092000176,cnpj,True,1649346210,22572078,110476858,346,173171930,394,155854737,386
12119803000141,cnpj,True,171890011,11458070,44028194,755,29989524,755,29989524,636
60531279000194,cnpj,True,216351368,81826519,219208324,912,89723604,1000,71778883,826
37297166000139,cnpj,True,930737246,14339254,46957110,406,12577978,373,13835775,415
77705459000158,cnpj,True,140222955,37416002,225486944,593,216806563,468,260167875,584
38050581000174,cnpj,True,1431739616,28747339,283637541,900,268733347,918,268733347,772
55766332000113,cnpj,True,301465515,15906563,27756197,238,39604535,240,39604535,203
80072436000156,cnpj,True,281987082,21784765,154915402,516,132665576,557,119399018,514
36310564000189,cnpj,True,85258046,63172593,214318940,557,69506081,423,83407297,454
29890614000120,cnpj,True,875732563,15343052,151513632,352,81204227,313,89324649,299
23838384000122,cnpj,True,784712624,86674882,417554023,179,494412421,148,593294905,139
77656708000135,cnpj,True,751451911,19146157,184706412,343,37038172,343,37038172,336
39047164000143,cnpj,True,561481666,20612185,116958944,621,96803050,726,77442440,704
87257555000153,cnpj,True,420251434,66467363,44820856,275,210830859,236,231913944,232
22251416000176,cnpj,True,1284136865,33784039,246634481,45,6384010,47,6384010,44
39412367000197,cnpj,True,658048813,82823803,586110140,130,377863083,152,302290466,137
27235400000119,cnpj,True,721896134,88409784,693341890,805,279922874,644,335907448,756
10211329000113,cnpj,True,1236811454,1773827,5863884,326,10752240,270,12902688,304
45071995000161,cnpj,True,1451288504,8794400,70557438,432,34149734,531,27319787,377
39162188000185,cnpj,True,1399205415,81744027,318777346,362,664959149,405,598463234,342
40353476000116,cnpj,True,398222268,6915770,19050115,250,12732817,202,15279380,206
78944661000170,cnpj,True,463870866,40094020,12023088,165,180609368,140,198670304,154
26559720000198,cnpj,True,1024790175,23877550,137255880,302,35698574,259,39268431,313
33969851000199,cnpj,True,787000297,58683378,101179934,617,291857944,493,350229532,614
38237507000159,cnpj,True,353093948,46830812,191204163,947,136288924,1000,109031139,843
35694141000145,cnpj,True,1442855642,59573006,221283723,120,133881156,134,120493040,120
38424227000195,cnpj,True,881893538,99225813,661312327,231,181726537,200,199899190,184
11025967000130,cnpj,True,1484754364,8055690,79390322,390,45511147,362,50062261,339
53016473000110,cnpj,True,1214860549,97768036,833310554,605,471289532,484,565547438,617
68494778000150,cnpj,True,1540932340,95585409,754722633,565,467256627,440,560707952,521
34719517000195,cnpj,True,1715154393,63444274,91417012,30,461572775,25,553887330,24
44389616000124,cnpj,True,234821229,37887577,103247109,93,23913179,111,19130543,80
71089885000134,cnpj,True,76173969,57363407,218848585,979,281077699,1000,224862159,1000
72127641000190,cnpj,True,1227934225,21919042,205205476,409,176485912,310,211783094,328
90398786000195,cnpj,True,1260077657,34535308,87995612,916,187647599,1000,150118079,920
84936868000194,cnpj,True,689281131,56745265,243021862,771,361454022,663,397599424,766
